idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
442, 1992,1992,0.0004906654357910156,0.7894344329833984,1.0,1.0,1.0
443, EMI/Capitol Records,Disney's Hollywood Records,0.0004909038543701172,1.3534519672393799,0.35490232706069946,0.28571428571428575,0.28571428571428575
444, Adam Lambert,Lambert,0.0004858970642089844,0.6011009216308594,0.7821834087371826,0.6666666666666666,0.6666666666666666
445, 10,7,0.0004851818084716797,0.5987422466278076,0.7385674118995667,0.0,0.0
446, Bob Dylan,Bob Dylan,0.0004916191101074219,0.6094834804534912,1.0000001192092896,1.0,1.0
447, Atlanta,Atlanta,0.00048422813415527344,0.40672922134399414,1.0,1.0,1.0
448," Kanye West contacted Rick Rubin 15 days before the release of his sixth album, Yeezus, to strip down the record's sound in favor of a more minimalist approach.",architecture,0.0004892349243164062,7.035221099853516,-0.06226357817649841,0.0,0.0
449, The U.S. Social Security Administration (SSA) oversees the world's largest administrative judicial system.,Social Security Administration (SSA),0.0004875659942626953,4.003395080566406,0.7875665426254272,0.4210526315789474,0.4210526315789474
450," 133,000+","135,000",0.0004837512969970703,1.166224718093872,0.6955034136772156,0.5,0.5
451," North ""Nori"" West",North,0.0004963874816894531,1.354334831237793,0.7550736665725708,0.5,0.5
452," Cubans, Nicaraguans, Salvadorans, and Venezuelans.",Spanish-speaking Nicaraguans,0.0004868507385253906,2.8643970489501953,0.6485106945037842,0.25,0.25
453," Hip hop, rap, and electronic music.",hip hop,0.0005002021789550781,1.9203743934631348,0.6930356025695801,0.5,0.5
454, President Barack Obama,Obama,0.00048613548278808594,0.7873868942260742,0.9011738300323486,0.5,0.5
455, Mojo magazine,Brian May,0.00048613548278808594,0.596428394317627,0.19819574058055878,0.0,0.0
456, Gretchen Wilson,Gretchen Wilson,0.0004911422729492188,0.786672830581665,1.0000001192092896,1.0,1.0
457, Paris,Paris,0.0004830360412597656,0.4073679447174072,1.0000001192092896,1.0,1.0
458, Kazakhstan,Kazakhstan,0.0004818439483642578,0.40915393829345703,1.0,1.0,1.0
459," The English-speaking American settlers entering the Southwest established their language, culture, and law as dominant, displacing Spanish in the public sphere.",the convention's English-speaking participants felt that the state's remaining minority of Spanish-speakers should simply learn English,0.00048613548278808594,5.325899124145508,0.6088175177574158,0.23809523809523808,0.23809523809523808
460," New York City, Orlando, Philadelphia, and other areas of the Eastern United States.","many Puerto Ricans have migrated to New York City, Orlando, Philadelphia, and other areas of the Eastern United States",0.00048613548278808594,3.4349749088287354,0.547042727470398,0.8125000000000001,0.8125000000000001
461, $3 million,$3 million,0.00048470497131347656,0.7857475280761719,1.0,1.0,1.0
462," Yes, Salvadorans are the fourth-largest Hispanic and Latino American group in the U.S.","the Salvadoran immigrant population in the United States increased nearly fivefold from 94,000 to 465,000.",0.0004913806915283203,3.6229872703552246,0.582615852355957,0.25,0.18750000000000003
463, Groucho Marx,Groucho Marx,0.0004932880401611328,0.9762825965881348,1.0,1.0,1.0
464," Yes, there are studies similar to Calvin Veltman's work on language shift and assimilation of Hispanic immigrants in the US, such as the work of Richard Alba and Victor Nee, who have studied the assimilation of immigrants in the US, and the work of Alejandro Portes and Ruben G. Rumbaut, who have studied the process of acculturation and assimilation of Hispanic immigrants in the US.",data from the 1990 Census tend to confirm the great Anglicization of the US Hispanic American origin population.,0.00048470497131347656,16.513352155685425,0.4687303304672241,0.16666666666666666,0.14285714285714288
465, 15 November 2009,15 November 2009,0.0004904270172119141,1.3585727214813232,1.0000001192092896,1.0,1.0
466, Ohio,Ohio,0.0004925727844238281,0.4248809814453125,1.0,1.0,1.0
467, Milton Keynes,Milton Keynes,0.00048041343688964844,0.5968337059020996,1.0,1.0,1.0
468," ""All of the Lights""","""All of the Lights""",0.00048160552978515625,1.3538222312927246,1.0000001192092896,1.0,1.0
469, 2.3 million units in the United States alone.,2.3 million,0.0004930496215820312,2.4885945320129395,0.5414690971374512,0.5,0.5
470," Yes, Canada is officially bilingual, with English and French being the two official languages.",United States never developed bilingualism as Canada did.,0.0004930496215820312,3.4352481365203857,0.6004281044006348,0.18181818181818182,0.09090909090909091
471, American Idol,Good Morning America,0.0005033016204833984,0.5985348224639893,0.20387285947799683,0.0,0.0
472," Teachers, psychologists, and healthcare professionals.",teachers,0.0004951953887939453,1.7326335906982422,0.6934887170791626,0.33333333333333337,0.33333333333333337
473, Guitar Hero,Guitar Hero,0.0004887580871582031,0.5968410968780518,1.0,1.0,1.0
474," Yes, the Spanish conquered land in the United States, specifically in the areas that are now Florida, Texas, Colorado, New Mexico, Arizona, Nevada, Utah, and California.","Spanish colonization in North America that would later become the states of Florida, Texas, Colorado, New Mexico, Arizona, Nevada, Utah, and California.",0.0004935264587402344,7.033235311508179,0.719397783279419,0.6249999999999999,0.5833333333333334
475, PictureTel Corp.,IBM,0.0004894733428955078,0.9770689010620117,0.41282838582992554,0.0,0.0
476, Beck,Beck,0.0005114078521728516,0.41194653511047363,1.0,1.0,1.0
477," British rock acts of the 1960s and early 1970s, such as the Beatles, the Kinks, Cream, Led Zeppelin, Pink Floyd, the Who, Black Sabbath, Slade, Deep Purple, David Bowie, Genesis and Yes.",British,0.00048542022705078125,10.257973909378052,0.2083442211151123,0.06060606060606061,0.06060606060606061
478, 2007,days before his death in November 2007,0.0004940032958984375,0.784644603729248,0.5426809787750244,0.25,0.25
479, 1973,1973,0.0004973411560058594,0.7861418724060059,1.0,1.0,1.0
480, GOOD Music,GOOD Music,0.0004856586456298828,0.5986518859863281,1.0,1.0,1.0
481, Cannes Film Festival in a custom pyramid-shaped screening pavilion featuring seven screens.,Cannes Film Festival,0.0004863739013671875,3.057011365890503,0.7074535489082336,0.375,0.375
482, Due to Cuba's political instability after gaining independence and the ascension of Fidel Castro's government in 1959.,Immigration to the United States of Spanish-speaking Cubans began because of Cuba's political instability,0.0004956722259521484,4.758167266845703,0.6362021565437317,0.39999999999999997,0.2857142857142857
483, Wimbledon Stadium,Wimbledon Stadium,0.0004932880401611328,0.5984396934509277,1.0000001192092896,1.0,1.0
484, 1964,1964,0.0004839897155761719,0.7877507209777832,1.0000001192092896,1.0,1.0
485, ANTIAIDS Foundation,ANTIAIDS Foundation,0.0004961490631103516,0.9752869606018066,0.9999999403953552,1.0,1.0
486, 2009,"March 6, 2012",0.0004901885986328125,0.7870051860809326,0.49143269658088684,0.0,0.0
487, Skype,Skype,0.0004892349243164062,0.4082157611846924,1.0000001192092896,1.0,1.0
488, 7:35 pm,7:35 pm,0.00049591064453125,1.1667819023132324,0.9999999403953552,1.0,1.0
489, SWISH,SWISH,0.0004904270172119141,0.5995571613311768,0.9999998807907104,1.0,1.0
490, 1990,1990,0.0004794597625732422,0.785353422164917,1.0,1.0,1.0
491," A webcam, personal computer system, software compression, and broadband Internet connectivity.",webcam,0.000507354736328125,3.059040069580078,0.6321418285369873,0.16666666666666669,0.16666666666666669
492," No, Puerto Rico has a significant Spanish-speaking population, with only a minority of residents speaking English.",the territory was never hit with a massive influx of millions of English speakers like the vast territory acquired from Mexico 50 years earlier.,0.0004961490631103516,3.9998185634613037,0.44025421142578125,0.19512195121951217,0.19512195121951217
493," November 8, 2010","November 8, 2010",0.0005102157592773438,1.5466744899749756,0.9999999403953552,1.0,1.0
494," Videocalls, video chat, or Skype.",video chat,0.0004966259002685547,2.1091346740722656,0.7843120098114014,0.5714285714285715,0.5714285714285715
495, 2000s,1980s,0.0004892349243164062,0.9766335487365723,0.5610010623931885,0.0,0.0
496, Ealing Art College,Ealing Art College,0.00048804283142089844,0.9791140556335449,1.0,1.0,1.0
497, Trilion,Neptune Productions,0.0004870891571044922,0.5968832969665527,0.2254635989665985,0.0,0.0
498," The Rolling Stones, U2, and Led Zeppelin were mentioned as influences, but also arena rock bands such as The Rolling Stones and Led Zeppelin in terms of melody and chord progression.",The Rolling Stones,0.0004949569702148438,7.415487051010132,0.594560980796814,0.17647058823529413,0.17647058823529413
499," Videoconferencing allows multiple parties to communicate with each other through the use of a multipoint control unit (MCU) or decentralized multipoint technology, enabling simultaneous two-way video and audio transmissions between two or more locations.",web-based applications,0.0004878044128417969,8.74569034576416,0.14843778312206268,0.0,0.0
