idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
350,ARPA (now DARPA) funded the linking of computers around the US in the 1970s.,ARPA,0.0008544921875,1.1363539695739746,0.5628551244735718,0.1333333333333333,0.1333333333333333,Who funded the linking of computers around the US in the 1970s?
351,Internet Explorer.,Internet Explorer,0.0008203983306884,0.4399058818817138,0.7528218030929565,1.0,1.0,What was bundled for free with the Windows OS?
352,The United Australia Party (UAP) was the immediate predecessor to the Liberals.,United Australia Party (UAP),0.000833511352539,0.9109950065612792,0.8181248903274536,0.5,0.5,Which group was predecessor to the Liberals?
353,1927.,1927,0.0008563995361328,0.4734997749328613,0.9677892923355104,1.0,1.0,The Great Mississippi occurred during what year?
354,23 years.,a record 23 years,0.0008668899536132,0.4969210624694824,0.7780311703681946,0.6666666666666666,0.6666666666666666,How many years did the Liberals stay in office after the 1949 election?
355,The Gorton Government.,The Gorton Government,0.0008625984191894,0.5344204902648926,0.9865262508392334,1.0,1.0,Which government established equal pay for men and women?
356,The CPU.,CPU,0.0008406639099121,0.4367218017578125,0.7796621322631836,0.6666666666666666,0.6666666666666666,Processing data from input and output devices is typically done by what?
357,"The slide rule is used for multiplication and division, as well as solving problems in trigonometry, squares and cube roots, and other functions.",doing multiplication and division.,0.0008401870727539,1.3873636722564695,0.3733645379543304,0.2222222222222221,0.2222222222222221,What is the slide rule used for?
358,1613.,1613,0.0008361339569091,0.4741072654724121,0.9654380679130554,1.0,1.0,When was the Taula de Canvi bankrupted?
359,functionalities.,functionalities,0.0008726119995117,0.4008808135986328,0.9563238620758056,1.0,1.0,"The layout engine, rendering engine, user interface and other things are components that offer different what of web browsers?"
360,Central Processing Unit.,central processing unit,0.0008106231689453,0.4717564582824707,0.9755199551582336,1.0,1.0,The CPU is an abbreviation for what?
361,SEATO (South East Asia Collective Defence Treaty),the South East Asia Collective Defence Treaty (SEATO),0.0008368492126464,0.6957170963287354,0.9789270162582396,0.9333333333333332,0.7999999999999999,Which group is a counterpart to NATO?
362,12 years.,12 years,0.0008571147918701,0.4966366291046142,0.9587495923042296,1.0,1.0,How long did Bonner serve as a Liberal Senator?
363,Control system or central controller.,a control system or central controller),0.0008459091186523,0.5759191513061523,0.9288620352745056,0.9090909090909092,0.9090909090909092,What are other names for a control unit for a computer?
364,Lord Kelvin.,James Thomson,0.0008385181427001,0.4368836879730224,0.3980380892753601,0.0,0.0,"Who wrote ""Poem to the Memory of Newton?"""
365,Arithmetic Logic Unit.,arithmetic logic,0.0008201599121093,0.4787783622741699,0.8469565510749817,0.8,0.8,The ALU of a computer stands for what?
366,Two to one hundred.,two and one hundred registers,0.000852346420288,0.5175726413726807,0.5215693116188049,0.6666666666666665,0.6666666666666665,What is the typical range of registers for a CPU?
367,1996,1996,0.0008397102355957,0.4623820781707763,1.0,1.0,1.0,When did New York State ban unmarked cars for traffic cops?
368,rich user interfaces supporting a wide variety of file formats and protocols.,rich user interfaces,0.0008389949798583,0.808741569519043,0.6560956239700317,0.4,0.4,Features on a browser can range from minimal with little support to what?
369,Proprietary web browsers.,proprietary web browsers,0.0008389949798583,0.5487630367279053,0.891887366771698,1.0,1.0,Quick development of what kind of browsers led to non-standard HTML dialects?
370,300,about 300,0.000852346420288,0.4191443920135498,0.8294870853424072,0.6666666666666666,0.6666666666666666,How many vacuum tubes did the Atanasoff-Berry computer use?
371,1235.,1235,0.0008487701416015,0.4762129783630371,0.9674218893051147,1.0,1.0,The first astrolabe with gear-wheels was invented when?
372,1939-1941 and 1949-1966.,1939 to 1941,0.0008537769317626,0.8398792743682861,0.8605524897575378,0.5,0.5,What years did Robert Menzies serve as Prime Minister?
373,Firefox.,Firefox,0.0008199214935302,0.4016637802124023,0.8645927309989929,1.0,1.0,What was the resulting browser for the Mozilla Foundation?
374,Abū Rayhān al-Bīrūnī.,Abū Rayhān al-Bīrūnī,0.0008533000946044,0.8070166110992432,0.981969952583313,1.0,1.0,who stated that there was no evidence to rule out a vacuum?
375,Lord Kelvin.,Lord Kelvin,0.0008542537689208,0.4307022094726562,0.983427345752716,1.0,1.0,James Thomson was the brother of what famous figure?
376,Bletchley Park.,Bletchley Park,0.0008776187896728,0.566584587097168,0.9896320104599,1.0,1.0,Where did the British crack secret German military communications during World War II?
377,H. W. Nieman.,H. W. Nieman,0.0008511543273925,0.5820446014404297,0.9897948503494264,1.0,1.0,The torque amplifiers of the differential analyzer were created by whom?
378,Trigonometry.,trigonometry,0.0008788108825683,0.4834847450256347,0.9170712232589722,1.0,1.0,What type of math did the Torpedo Data computer use to fire a torpedo at a moving target?
379,Bookmarked.,bookmarked,0.0010764598846435,0.4368917942047119,0.913870930671692,1.0,1.0,A list of websites a user can click to get back to easy have been what by the user?
380,World Wide Web Consortium (W3C),World Wide Web Foundation,0.0008473396301269,0.6594095230102539,0.7044525146484375,0.6666666666666665,0.6666666666666665,What organization did Berners-Lee create?
381,The flow of control within the program.,the flow of control,0.0008721351623535,0.6421706676483154,0.7617359757423401,0.7272727272727273,0.7272727272727273,What allows a computer to perform repetitive tasks without human intervening?
382,RAM.,RAM,0.0008385181427001,0.4020631313323974,0.944178819656372,1.0,1.0,What type of memory can a CPU read and write from?
383,64 words.,64,0.0008394718170166,0.4755840301513672,0.5557019710540771,0.6666666666666666,0.6666666666666666,How old was Truman in 1948?
384,A billiard ball computer.,billiard ball computer),0.0008380413055419,0.5395152568817139,0.9433833360671996,0.8571428571428571,0.8571428571428571,A computer that is made using pool balls is known as what?
385,Opera-mini version.,Opera-mini version,0.0008323192596435,0.4923746585845947,0.954304337501526,1.0,1.0,What accounted for 1.1% of browser use in April 2011?
386,Opera.,Chrome,0.0008368492126464,0.4011647701263428,0.3193565011024475,0.0,0.0,What other browser has Google as the default search engine?
