idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
318," Punjab, India",Punjab and Rajasthan,0.0008463859558105,1.0820348262786863,0.7917402982711792,0.4,0.4,"What Indian states are on the east side of Punjab, Pakistan?"
319," The dissolution and reconstitution of three-dimensional form, using simple geometric shapes, juxtaposed without the illusions of classical perspective.",the dissolution and reconstitution of three-dimensional form,0.0008454322814941,6.551453590393066,0.902945041656494,0.5925925925925926,0.5925925925925926,In Cubism what was architechtural interested base on?
320," The panels from the naos show the influence of Italian trecento on Byzantine art, especially in the more natural settings, landscapes, figures.",Italian trecento,0.0008461475372314,8.117870569229126,0.5259348750114441,0.1666666666666666,0.1666666666666666,The panels from naos show what influence on Byzantine art. 
321, The Somerset and Dorset Joint Railway.,"In 1871 the tramway was purchased by the Somerset and Dorset Joint Railway (S&DJR), and operated until the 1950s",0.0008389949798583,2.384727001190185,0.5413454174995422,0.4615384615384615,0.4615384615384615,Who purchased the tramway in 1871
322," The filament is attached to the bulb through a stem or glass mount anchored to the bulb's base, which allows the electrical contacts to run through the envelope without air or gas leaks.","assembled on a glass stem, which is fused to the bulb",0.0008375644683837,9.679361820220947,0.5406396389007568,0.3555555555555555,0.2222222222222222,How is the filament attached to the bulb?
323, 2,The ceremonial county of Somerset consists of a two-tier non-metropolitan county,0.0008444786071777,0.8208179473876953,0.0335317030549049,0.0,0.0,How many tiers  does somerset county consist of 
324, Lahore,Lahore,0.0008368492126464,0.5591983795166016,1.0000001192092896,1.0,1.0,Where is the national horse and cattle show held?
325, A vine with various animals and flowers.,a vine with many branches,0.000840425491333,2.3839147090911865,0.8197759389877319,0.5,0.5,What type of plant is depicted in the Armenian Mosaic?
326, The Justinian era.,Justinian,0.0008440017700195,1.604883909225464,0.6371873617172241,0.5,0.5,What era were the mosaics that adorned Saint Catherine's Monastery?
327, Milan,Milan,0.0008399486541748,0.5627946853637695,1.000000238418579,1.0,1.0,Which city besides Ravenna served as the capital of the Western Roman Empire?
328, Enzymes.,enzymes,0.0008435249328613,1.3405518531799316,0.9361401200294496,1.0,1.0,What needs to be isolated from infected tissue to provide a biochemical diagnosis of an infectious disease?
329, Constantine Monomachos,Constantine Monomachos,0.0008401870727539,1.8665292263031008,0.9999998807907104,1.0,1.0,Who sent the Byzantine craftsmen that built Yaroslav's cathedral?
330, Eisbock.,fractional freezing,0.0008409023284912,1.3539230823516846,-0.0253937356173992,0.0,0.0,"What is a strong ale called when it is frozen partially, and then the ice is removed again and again?"
331, 1906,1906,0.0008437633514404,1.0806379318237305,1.0000001192092896,1.0,1.0,In what year was Swaziland given self governance? 
332, The Hindu calendar.,the Hindu calendar,0.0008416175842285,1.3407905101776123,0.9900062680244446,1.0,1.0,What calendar do Punjab's farmers use?
333," The canals were used for a short-lived period, roughly from 1805 to the 1950s.","usefulness of the canals was short-lived, though some have now been restored for recreation",0.0008330345153808,6.287494897842407,0.7472375631332397,0.4000000000000001,0.2666666666666666,How long were canals used 
334, Agriculture,Farming continued to flourish,0.0008528232574462,0.5605757236480713,0.6621545553207397,0.0,0.0,What flourished in Somerset after the Industrial revelotuion
335, 54.7%,54.7%,0.0008351802825927,1.6038854122161863,1.0,1.0,1.0,How much of Pakistan's GDP came from Punjab in 2000?
336, 1210,1210,0.0008447170257568,1.0863356590270996,1.0,1.0,1.0,What year was the medallion above the gate of the church of San Tommaso?
337," The coiled-coil filament evaporates more slowly than a straight filament of the same surface area and light-emitting power, allowing it to run hotter and be more efficient while lasting longer.",The coiled-coil filament evaporates more slowly,0.0008327960968017,10.207787275314333,0.8322700262069702,0.358974358974359,0.358974358974359,What is the advantage of a coiled-coil filament over a straight filament?
338, Simultaneous Windows and Formes Circulaires.,"Simultaneous Windows,",0.0008447170257568,3.1674983501434326,0.6577671766281128,0.5714285714285715,0.5714285714285715,What were the titles of Delaunay's paintings in 1912? 
339, North Africa,North Africa,0.0008413791656494,0.821197509765625,1.0,1.0,1.0,Carthage and Tunisia are in what general area?
340, 10 years.,around ten,0.0008268356323242,1.3411402702331543,0.5270541906356812,0.0,0.0,How many years are removed from an alcoholic's life expectancy?
341, St. Peter,St. Peter,0.0008418560028076,1.0808675289154053,1.0,1.0,1.0,Who did the navicella mosaic depict walking on water?
342," Extremely large projects, projects with repetitive elements, or areas needing site-specific shapes.",repetitive,0.0008416175842285,4.466928958892822,0.2463969141244888,0.1428571428571428,0.1428571428571428,The indirect method also helped for projects with what kinds of areas?
343, Hops.,hops,0.0008552074432373,1.0851547718048096,0.9759762287139891,1.0,1.0,What was a Carolingian Abbot credited for adding to beer in 822?
344, Jordan,Jordan,0.0008399486541748,0.5736813545227051,1.0,1.0,1.0,In which present day country would the residence of Al-Walid II in Qasr al-Hallabat be?
345," ""Punjab"" means ""five waters"" in Urdu and Punjabi.",five waters,0.0008482933044433,4.466575145721436,0.4138408005237579,0.4,0.4,What does Punjab mean?
346, To increase the alcohol content of the beer.,to increase alcohol content,0.0008413791656494,2.646468162536621,0.7807426452636719,0.6666666666666666,0.6666666666666666,Why would more fermentable sugars be added to be beer during the brewing process?
347, The mosaics in the church discovered in 1990 were of the seasons.,only the floor panels,0.0008480548858642,4.730051040649414,0.1556544303894043,0.125,0.125,What type of mosaics were present in the church discovered in 1990?
348, Wheat,wheat,0.0008418560028076,0.5631060600280762,1.0000001192092896,1.0,1.0,What did cultivation shift from to salt-tolerant barley during the Ur III phase?
349, Montmartre,Montmartre,0.0008430480957031,1.0853471755981443,1.0000001192092896,1.0,1.0,In what town did Picasso live?
350," ""Thirteen Ways of Looking at a Blackbird""",Thirteen Ways of Looking at a Blackbird,0.0008482933044433,3.169325828552246,0.936818301677704,1.0,1.0,What is the name of Wallace Steven's work that explains how cubism can be translated into poetry? 
351, St. Peter's Basilica,St Peter's Basilica,0.0008399486541748,1.8635449409484863,0.9944114685058594,1.0,1.0,In which basilica is the Tomb of Julii?
352, FRIBA,RIBA,0.0008401870727539,1.0856173038482666,0.2352111339569091,0.0,0.0,"Aside from the ARB, what other organization offers accreditation services for schools serving architects?"
353, 26.91,26,0.000842809677124,1.3414945602416992,0.5802507400512695,0.6666666666666666,0.6666666666666666,How many football teams compete in Canadian Interuniversity Sport?
354, Taunton,in Taunton,0.0008413791656494,1.080214262008667,0.9314393401145936,0.6666666666666666,0.6666666666666666,Where is the Museum of Somerset 
355, 3rd millennium BC,the 3rd millennium BC,0.0008432865142822,1.6022114753723145,0.9743869304656982,0.8571428571428571,0.8571428571428571,What millennium did Mosaic start?
356, multiple perspective,Henri Bergson,0.0008625984191894,0.8264753818511963,0.1333688795566558,0.0,0.0,In Du Cubisme who so Metzinger and Gleizes  relate the sense of time to? 
357," Christmas colored light bulbs are created by adding a dopant, such as cobalt (blue) or chromium (green), to the glass to create different colors.",by coloring the glass with a dopant,0.0008387565612792,8.635441780090332,0.4326297044754028,0.3870967741935483,0.1935483870967741,How are Christmas colored light bulbs created?
358, ANSI standard C81.67 and IEC standard 60061-1.,ANSI standard C81.67 and IEC standard 60061-1,0.0008442401885986,4.467370510101318,0.9798614978790284,1.0,1.0,What are some common technical standards for lamp bases?
359, The Indus Valley Civilization.,the Indus Valley Civilization,0.0008468627929687,1.8620853424072263,0.9865553379058838,1.0,1.0,What ancient civilization lived in Punjab?
360, Hops.,Hops,0.0008513927459716,1.0818471908569336,0.9759762287139891,1.0,1.0,What is the main cause for the bitterness in beer?
361, Liverpool University School of Architecture,the Liverpool University School of Architecture,0.0008401870727539,1.6016886234283447,0.9870012998580932,0.9090909090909092,0.9090909090909092,Where did Lional Bailey Budden teach?
362, The church of San Giovanni Evangelista.,the church of San Giovanni Evangelista,0.0008447170257568,2.387683629989624,0.9916310906410216,1.0,1.0,What other famous landmark in Ravenna was established by Galla Placidia? 
363, LED lights are more efficient.,LED,0.0008380413055419,1.863332748413086,0.5216277837753296,0.3333333333333333,0.3333333333333333,Modern elevator position or floor indicaters often use what type of bulbs?
364, Iron ore.,iron ore in the late 19th century; this was taken by the West Somerset Mineral Railway to Watchet Harbour for shipment to the furnaces at Ebbw Vale,0.0008409023284912,1.0817902088165283,0.4409777820110321,0.1379310344827586,0.1379310344827586,What did the west somerset mineral way transport 
365, Juan Gris,Juan Gris,0.0008418560028076,1.081212282180786,0.9999999403953552,1.0,1.0,Who coined the phrase Analytic Cubsim? 
366, Yeovil and Taunton.,"in terms of population are Bath, Weston-super-Mare, Taunton, Yeovil and Bridgwater",0.0008347034454345,2.383486270904541,0.6376598477363586,0.375,0.25,The largest populations of the county 
367," The Taunton Stop Line was a defensive line constructed in Somerset, England, during World War II to repel a potential German invasion.",The Taunton Stop Line was set up to repel a potential German invasion,0.00083589553833,7.592646360397339,0.8737993240356445,0.6285714285714286,0.6285714285714286,What is the Tauton stop line 
368, 539,After 539,0.0008430480957031,0.8211774826049805,0.7570265531539917,0.6666666666666666,0.6666666666666666,When was Ravenna conquered by the Eastern Roman Empire?
369, Giotto di Bondone,Giotto di Bondone,0.0008471012115478,1.8657572269439695,1.0,1.0,1.0,Who created the Navicella mosaic in the Old St. Peter's church?
370, The robot picks the tiles individually according to a command file from the design software.,a command file,0.0008511543273925,4.467472314834595,0.303993284702301,0.3333333333333333,0.3333333333333333,How does the robot pick the tiles it places?
371, 3,three,0.0008432865142822,0.8220288753509521,0.8656187057495117,0.0,0.0,"Before Hindus are cremated, how many times are their bodies placed in the Bagmati?"
372," During lautering, when the grain bed itself serves as the filter medium.",during lautering,0.0008387565612792,4.207835912704468,0.6349749565124512,0.2857142857142857,0.2857142857142857,When is sweet wort separated during the brewing process?
373, Three,three,0.000849962234497,0.5604615211486816,1.0,1.0,1.0,"Before Hindus are cremated, how many times are their bodies placed in the Bagmati?"
374, 19th,19th,0.0008385181427001,1.0844321250915527,1.0000001192092896,1.0,1.0,What century was game hunted as a trophy?
375, A mausoleum.,a mausoleum,0.0008480548858642,1.8629822731018064,0.9873024821281432,1.0,1.0,What was the original function of the Santa Costanza church?
376, 1747,1747,0.0008416175842285,1.086103439331055,1.0,1.0,1.0,When were most of the mosaics at the church of San Giovanni Evangelista destroyed?
377, The Chief Minister.,the Chief Minister,0.0009591579437255,1.3410089015960691,0.984340250492096,1.0,1.0,Who do the Provincial Ministers report to?
378, 1913,1913,0.0008356571197509,1.0814404487609863,1.0000001192092896,1.0,1.0,When was the Zliten mosaic discovered?
379, A kettle.,copper,0.0008480548858642,1.0850250720977783,0.383699893951416,0.0,0.0,"In a multi-layer board, what metal would a ground plane be mostly made out of?"
380, 1050,1055,0.0008420944213867,1.0806007385253906,0.8499886989593506,0.0,0.0,When did the Empress Zoe die?
381, The bitterness in most beers is measured on the International Bitterness Units (IBU) scale.,the International Bitterness Units scale,0.0008478164672851,5.508517742156982,0.7377243041992188,0.5263157894736842,0.5263157894736842,How is the bitterness in most beers generally measured?
382, 54 °C,54 °C,0.0008623600006103,1.3419220447540283,1.0,1.0,1.0,What was the record heat spike in Multan?
383, The Hagia Sophia in Constantinople.,Hagia Sophia,0.0008511543273925,2.385366201400757,0.7652712464332581,0.5714285714285715,0.5714285714285715,Where is the only existing 12th century mosaic in Constantinople?
384, Less,less,0.0008444786071777,0.5650980472564697,1.0,1.0,1.0,"Do incandescent lights emit more, less, or the same amount of light as they age?"
385, 13 December 1904,13 December 1904,0.0008356571197509,1.865257740020752,0.9999999403953552,1.0,1.0,When did Just and Hanaman receive their patent for the tungsten filament lamp?
386, The molecular weight of the gas and the cross-sectional area of the gas molecules.,molecular weight of the gas and the cross sectional area of the gas molecules,0.0008482933044433,4.467090129852295,0.9683558344841005,0.9655172413793104,0.9655172413793104,What affects the thermal conductivity of a gas?
387, The Armory Show.,Armory Show,0.0008420944213867,1.605222463607788,0.9367164373397828,0.8,0.8,What was the name of the show that introduced Cubism to the USA?
388, Byzantine,Byzantine,0.0008637905120849,0.824613094329834,1.0,1.0,1.0,The mosaics in the Great Mosque in Corduba have what kind of style?
389, Beer is at its most flavorful when served at a temperature between 12°–14 °C (53°–57 °F).,unchilled,0.0008504390716552,7.331364393234253,0.1143218725919723,0.0,0.0,When is a beer at its most flavorful?
390, Emperor Constantine Monomachos.,Constantine Monomachos,0.0008409023284912,2.386962652206421,0.8878104090690613,0.8,0.8,Who sent the Byzantine craftsmen that built Yaroslav's cathedral?
391," A type of two-tone stone mosaic paving created in Portugal, often used to create geometric patterns or pictorial mosaics.",two-tone stone mosaic paving,0.0008432865142822,6.809643745422363,0.7460993528366089,0.4,0.4,What is Portuguese pavement?
392, The Arabs.,Roman,0.000849962234497,1.0842797756195068,0.2958657741546631,0.0,0.0,"In Syria and Egypt, other than early Christians, who influenced their mosaic work?"
393," Larger mosaics were usually constructed using the opus tessellatum technique, where larger tesserae were laid on site.",face-down to a backing paper,0.0008375644683837,7.072103023529053,0.164135992527008,0.0,0.0,How were larger mosaics usually constructed?
394, 1878,1915,0.0008468627929687,1.0805814266204834,0.500368595123291,0.0,0.0,When did South Africa occupy Namibia? 
395, Shepperton Studios,"Shepperton Studios, based on aerial photographs of the city's railway marshalling yards. The decoys were fitted with dim red lights",0.0008389949798583,1.3413758277893066,0.6431668996810913,0.1739130434782608,0.1739130434782608,Who layed out  Beacon Batch 
396, To create a decorative image or design.,express text,0.0008463859558105,2.384230375289917,0.1102828755974769,0.0,0.0,What is usually the purpose of a tile mosaic in pools?
397, 48,48,0.000845193862915,0.8206620216369629,1.0,1.0,1.0,How many departments does the Punjab administration have?
398, Namibia,Namibia,0.0008580684661865,0.8220288753509521,1.0000001192092896,1.0,1.0,What is the driest country in sub-Saharan Africa?
399, 1993,June 1993,0.0008347034454345,1.0812270641326904,0.8774205446243286,0.6666666666666666,0.6666666666666666,When was the record heat spike in Multan?
400, 13.5 hours.,13.5 hours,0.00083589553833,1.866372346878052,0.97544527053833,1.0,1.0,How long did Edison's light burn during his first successful test in 1879?
401, Alexander de Lodyguine,Alexander de Lodyguine,0.000845193862915,1.8656108379364011,1.0000001192092896,1.0,1.0,What did Lodygin change his name to after moving to the USA?
402, Beer Pong.,beer pong,0.000840425491333,1.3418974876403809,0.977001965045929,1.0,1.0,What is a popular drinking game where beer is often considered?
403, Bozo,Bozo,0.0008416175842285,0.8262019157409668,1.0,1.0,1.0,What is the name of the millet based porridge like beer made in Kyrgystan?
404, Art Deco,Art Deco,0.0008399486541748,1.0821137428283691,1.0000001192092896,1.0,1.0,What style does the Guardian building use?
405, Saint Sophia Cathedral,Saint Sophia Cathedral,0.0008425712585449,1.0819435119628906,1.0,1.0,1.0,What was the name of the church Yaroslav commissioned?
406, Torcello,Torcello,0.000849962234497,1.081709623336792,1.0,1.0,1.0,Where is the Cathedral of Santa Maria Assunta?
407, 1826,December 1826,0.0008413791656494,1.0810728073120115,0.826906144618988,0.6666666666666666,0.6666666666666666,When did Ahmad fight at Akora Khattak?
408," The electricity to most light bulbs is provided by a socket, which supplies mechanical support and electrical connections.",a socket,0.0008373260498046,5.508713960647583,0.554700493812561,0.1999999999999999,0.1999999999999999,What provides the electricity to most light bulbs?
409, More than 4000 years ago.,more than 4000 years ago,0.0008471012115478,2.385523557662964,0.9804357886314392,1.0,1.0,When was Punjab part of the Indus Valley Civilization?
410, Cheddar,"locally produced cheese, although there is now only one remaining cheese maker in the village of Cheddar",0.0008504390716552,0.8208286762237549,0.5512863993644714,0.1111111111111111,0.1111111111111111,What type of cheese is the county famous for 
411," A week to months, depending on the type of yeast and strength of the beer.",a week to months,0.0008454322814941,4.726375102996826,0.5426539182662964,0.4210526315789474,0.4210526315789474,How long does the fermentation process take in brewing beer? 
412, Tungsten,Tungsten,0.000845193862915,1.0807921886444092,1.0,1.0,1.0,Which metal has the highest melting point?
413," A smaller filament size is associated with a lower voltage level, while a larger filament size is associated with a higher voltage level.",Lower voltage lamps have a thicker filament,0.0008344650268554,6.81085729598999,0.7628017067909241,0.2666666666666666,0.2666666666666666,How does filament size relate to voltage level?
414," Theatrical, photographic, and projection lamps.","Theatrical, photographic, and projection lamps",0.0008449554443359,2.9055447578430176,0.9825512170791626,1.0,1.0,Which types of lamps may have particularly short lives?
415, Rondo-Cubism,Rondo-Cubism,0.0008473396301269,1.60374116897583,1.0,1.0,1.0,What was for the form of architectural Cubism in Prague called?
416, Dorset and Somerset Air Ambulance,The Dorset and Somerset Air Ambulance,0.000852346420288,2.124030113220215,0.9871620535850524,0.9090909090909092,0.9090909090909092,What is the name of the charitable air ambulance service 
417, Butrint,Butrint,0.0008463859558105,0.8213667869567871,1.0,1.0,1.0,The Vrina Plain basilica is in which city?
418, Crown Holdings,Crown Holdings,0.0008463859558105,0.8210725784301758,1.0000001192092896,1.0,1.0,What company first created the full aperture can for beer?
419," The word ""beer"" comes from Old English ""bēor"", from Proto-Germanic ""*beuzą"", and ultimately from Proto-Indo-European ""*bʰeusóm"", originally ""brewer's yeast, beer dregs"".",Old English bēor,0.0008406639099121,13.333313941955566,0.3367089629173279,0.25,0.25,What is the origin of the word beer?
420, New York City,New York City,0.0008366107940673,1.0853431224822998,1.0,1.0,1.0,Where was a parade held for the President of South Vietnam?
421, 1204,1204,0.000845193862915,1.0805339813232422,1.0,1.0,1.0,When was the sack of Constantinople?
422, 1870s,the 1870s,0.0008528232574462,1.3413238525390625,0.9400646686553956,0.6666666666666666,0.6666666666666666,In what decade did drinking chilled pale lager become popular?
423, The Latin Chapel in the Church of the Holy Sepulchre in Jerusalem.,in the Latin Chapel,0.0008449554443359,4.466844320297241,0.7955230474472046,0.5,0.375,"Where is the mosaic ""Ascension of Christ"" located?"
424, Christopher Green.,"Picasso, Braque, Gris and Léger",0.0008447170257568,1.0831003189086914,0.1690563112497329,0.0,0.0,Who's work undermined Douglass  Coopers terms describing Cubism?
425, 70%,70%,0.0008468627929687,1.0811479091644287,1.0000001192092896,1.0,1.0,How much of Pakistan's small-scale manufacturing is in Punjab?
426, Raja Dahir.,Raja Dahir,0.0008502006530761,1.602121114730835,0.9834640622138976,1.0,1.0,Who did the Umayyads defeat?
427, Luminous Efficacy Ratio,radiant luminous efficacy,0.0008461475372314,2.123302936553955,0.7750032544136047,0.6666666666666666,0.6666666666666666,What does the acronym LER refer to?
428, near the Boulevard de Montparnasse.,Boulevard de Montparnasse,0.0008492469787597,2.6455512046813965,0.8557385802268982,0.7499999999999999,0.7499999999999999,Where was Fauconnier's studio located? 
429," A very small amount of water vapor, equivalent to a drop of water distributed over 500,000 lamps.","The equivalent of a drop of water distributed over 500,000 lamps",0.0008609294891357,6.030568361282349,0.8238717317581177,0.7333333333333334,0.6666666666666667,How much water is necessary to result in this darkening affect?
430, InBev,InBev,0.0008425712585449,1.0846850872039795,1.0,1.0,1.0,What company acquired the Anheuser-Busch brewing Company in 2008?
431," ""Liquor""",liquor,0.0008442401885986,1.602198600769043,0.879719614982605,1.0,1.0,"What  barred product ,along with dogs and guns ,  did the Freemen want after slavery ended?"
432, V&A + RIBA Architecture Partnership,the V&A + RIBA Architecture Partnership,0.0008437633514404,2.3938796520233154,0.9872108697891236,0.9090909090909092,0.9090909090909092,What is the name of the joint venture involving the Victoria and Albert Museum and the Royal Institute of British Architects?
433, 1.,Incandescent lamps are nearly pure resistive loads,0.0008482933044433,1.0824990272521973,0.0129784755408763,0.0,0.0,How close do incandescent lamps come to pure resistive loads?
434, Grand Prince,Grand Prince of the Kievan Rus',0.0008454322814941,0.8202438354492188,0.6356745958328247,0.5,0.5,Yaroslav held what title in medieval Russia?
435, The grain bill.,the grain bill,0.0008502006530761,1.3469908237457275,0.9869672060012816,1.0,1.0,"In a recipe, what would you call the list of each source of starch in beer?"
436," The best examples of Islamic mosaic work can be found in the Umayyad Mosque in Damascus, Syria, and the Great Mosque in Cordoba, Spain.",Moorish Spain,0.0008466243743896,8.639060974121094,0.3095021545886993,0.0769230769230769,0.0769230769230769,Where are some of the best examples of islamic mosaic work found?
437, Red,red,0.0008456707000732,0.560591459274292,1.0000001192092896,1.0,1.0,The empress Eirene had what color hair?
438, 1834,1834,0.000880479812622,1.0814199447631836,1.0,1.0,1.0,When was the Toronto police created?
439, Luminous Efficacy of a Source,source luminous efficacy,0.0008366107940673,2.643280029296875,0.9615702629089355,0.7499999999999999,0.5,What does the acronym LES refer to?
440, The intact geometric mosaic floor of the refectory.,the refectory,0.0008630752563476,3.1675100326538086,0.5644534826278687,0.4,0.4,Where in the Monastery of Martyrius is the most important mosaic work?
441, Nothing survived of the mosaics which covered the walls and the dome of the edifice.,Nothing,0.0008473396301269,5.264345407485962,0.1417978852987289,0.125,0.125,What survives of the mosaics that adorned the walls and dome of the Church of the Holy Sepulchre?
442, Philips,Philips,0.000838279724121,0.55950927734375,1.0,1.0,1.0,Who said that protected CDs are not allowed to carry the CDDA logo?
443, Christ,Christ and Mary,0.0008482933044433,0.5605483055114746,0.383793443441391,0.5,0.5,Who does the facade at the Santa Maria church depict?
444, The Architects' Registration Council of the United Kingdom (ARCUK) and the Board of Architectural Education.,the Architects' Registration Council of the United Kingdom,0.0008387565612792,6.030257940292358,0.8504660725593567,0.6956521739130436,0.6956521739130436,What organization was the Royal Institute instrumental in establishing?
445, 2002,2002,0.0008473396301269,1.0819363594055176,1.0,1.0,1.0,When did Sheptycki write about police cooperation?
446," After malting, barley is milled, which finally removes the hull, breaking it into large pieces.",After malting,0.0008480548858642,5.7705979347229,0.4522748589515686,0.2352941176470588,0.2352941176470588,At what point does barley have it's hull broken up into pieces?
447, The Mendip Hills and the Quantock Hills.,Quantock Hills which was England's first Area of Outstanding Natural Beauty designated in 1956,0.0008425712585449,2.9052865505218506,0.5823888778686523,0.1818181818181818,0.1818181818181818,What area was Designated to have outstanding beauty 
448, The Royal Institute of British Architects awards the Stirling Prize for the best new building of the year.,the best new building of the year,0.0008463859558105,5.511495590209961,0.5201702117919922,0.56,0.56,What does the Royal Institute of British Architects award the Stirling Prize for?
449," Luddi, Bhangra and Sammi.","Luddi, Bhangra and Sammi",0.0008416175842285,3.164935827255249,0.9888100624084472,1.0,1.0,Who sings about the joy of living?
450, The Christian era.,the Christian era,0.000873327255249,1.3459174633026123,0.9862959384918212,1.0,1.0,When did figure wall mosaics become the highest form of artistic expression?
451, Paul Cézanne and Paul Gauguin.,Paul Gauguin and Paul Cézanne,0.0008678436279296,3.1687123775482178,0.9818291068077089,1.0,0.5,Which two artists did Douglass Cooper say were very important to the forming of Cubism?
452, Pakistan's nuclear program.,Pakistan's nuclear program,0.0008466243743896,1.60170316696167,0.9496951103210448,1.0,1.0,What is Kahuta an important location for?
453, 63.9%,63.9%,0.0008473396301269,1.6053097248077393,1.0,1.0,1.0,What percentage of beer was sold in cans in Sweden in 2001?
454, Analytic Cubism,Analytic Cubism,0.0008378028869628,1.3411848545074463,1.0000001192092896,1.0,1.0,What was the first phase of Cubism known as? 
455, Over 250 staff.,over 250,0.0008420944213867,1.6024272441864014,0.6702266335487366,0.8,0.8,How many people work for RIBA Enterprises?
456, 1043–1056,1043–1056,0.0008463859558105,1.863148212432861,1.0,1.0,1.0,When was the Nea Moni Monastery established?
457, 785,in 785,0.0008463859558105,0.8221762180328369,0.752550482749939,0.6666666666666666,0.6666666666666666,When were the mosaics in the Church of St Stephen created?
458, Amorpha-Fugue à deux couleurs and Amorpha chromatique chaude.,Amorpha-Fugue à deux couleurs and Amorpha chromatique chaude,0.0008456707000732,5.250952482223511,0.9898937344551086,1.0,1.0,What were Kupka's two entries at the Salon d'Automne? 
459, The boundaries of Somerset have remained largely unaltered from medieval times.,are largely unaltered from medieval times,0.000866413116455,3.948641061782837,0.5800548791885376,0.5882352941176471,0.5882352941176471,How long have the boundaries of somerset remained constant 
460, 2 hours.,as short as two hours,0.0008401870727539,1.3423357009887695,0.698599100112915,0.2857142857142857,0.2857142857142857,What is the typical life of a P1 lamp?
461, Mashing.,mashing,0.0008461475372314,1.0843517780303955,0.9706416726112366,1.0,1.0,What is the first step of brewing when malted barley is mixed with hot water?
462, The Industrial Revolution in the Midlands and Northern England.,The Industrial Revolution in the Midlands and Northern England spelled the end for most of Somerset's cottage industries,0.0008468627929687,2.9045255184173584,0.7430036664009094,0.6428571428571429,0.6428571428571429,What ended Somersets cottage industry 
463, 1989,1989,0.0008339881896972,1.0803260803222656,0.9999999403953552,1.0,1.0,When was 'True Love' released?
464," The two sections of the Somerset Levels are: 
             1. The Polden Hills 
             2. The Levels proper",the Polden Hills; land to the south is drained by the River Parrett while land to the north is drained by the River Axe and the River Brue,0.0008561611175537,7.333199024200439,0.4488241672515869,0.2727272727272727,0.1818181818181818,what are the 2 sections of the somerset levels
465, Bamboo,bamboo,0.0008375644683837,0.5600266456604004,1.0000001192092896,1.0,1.0,What type of wood did Edison use in his improved filament?
466, The Pammakaristos mosaics.,Osios Loukas,0.0008487701416015,3.167614698410034,0.3386779129505157,0.0,0.0,The Nea Moni mosaics are more detailed than what what other famous mosaics?
467, The mosaic in the Beit Alfa synagogue.,the floor of the Beit Alfa synagogue,0.0008461475372314,2.6489412784576416,0.8313634991645813,0.7142857142857143,0.7142857142857143,The masters who built the floor in the synagogue at Bet She'an also constructed what other mosaic?
468, 19.8,as much as 19.8 lumens per watt,0.0008435249328613,1.342846393585205,0.348850667476654,0.4,0.4,How many lumens per watt does a typical train light produce?
469," The rivers in Somerset include the Axe, Brue, Cary, Parrett, Sheppey, Tone, and Yeo.","the Axe, Brue, Cary, Parrett, Sheppey, Tone and Yeo",0.0008466243743896,7.071784496307373,0.691362738609314,0.782608695652174,0.782608695652174,Name some of the county rivers 
470, They worked mostly in Prague but also in other Bohemian towns.,Prague,0.0008397102355957,3.9469363689422607,0.5835756659507751,0.1666666666666666,0.1666666666666666,Where did the leading Cubist architects work?
471," Pavel Janák, Josef Gočár, Vlastislav Hofman, Emil Králíček, and Josef Chochol.","Pavel Janák, Josef Gočár, Vlastislav Hofman, Emil Králíček and Josef Chochol",0.000845193862915,7.0730085372924805,0.9890503287315368,1.0,1.0,Who were the leading Cubist architects? 
472, Ethyl alcohol.,ethyl alcohol,0.0008459091186523,1.3415756225585938,0.9688552618026732,1.0,1.0,What type of alcohol is found in wine and distilled spirits?
473," They produce discrete spectral lines rather than a continuous spectrum, which is not ideal for applications such as photography.",Due to the discrete spectral lines rather than a continuous spectrum,0.0008449554443359,5.767959356307983,0.7293798923492432,0.5333333333333333,0.5333333333333333,Why are luminescent light sources not ideal for photography?
474, Dynamism and expressive plasticity.,dynamism and expressive plasticity,0.0008420944213867,2.123519897460937,0.9869978427886964,1.0,1.0,What feelings should Cubist architecture evoke in viewer?
475, 1150 AD,1150 AD,0.0008468627929687,1.340635061264038,1.0,1.0,1.0,When did Gardezi die?
476, The Sikh Empire became the last territory to be merged into British India after the Second Anglo-Sikh War in 1849.,the Sikh Empire,0.0008456707000732,6.811318874359131,0.6148739457130432,0.25,0.25,What was the last territory added to British India?
477, Screw base,screw base,0.0008513927459716,0.8257942199707031,1.0000001192092896,1.0,1.0,What is the name for a base with one or more contacts at the tip and one at the shell?
478, Adolf Loos' archives.,Adolf Loos,0.0008389949798583,1.8668458461761477,0.8219711184501648,0.8,0.8,Which architect's work was preserved throughout World War II by the Royal Institute's Library?
479, Northeast,northeasterly,0.0008580684661865,0.5592560768127441,0.8121474981307983,0.0,0.0,From which direction did Alexander enter Punjab?
480, Roger II of Sicily,Christ,0.0008432865142822,1.603214979171753,0.1249163746833801,0.0,0.0,Who is king of God's kingdom in heaven?
481," Hops contribute a bitterness that balances the sweetness of the malt, and their acidity acts as a preservative.",bitterness,0.0008444786071777,6.033995866775513,0.5191453099250793,0.1052631578947368,0.1052631578947368,What affect do hops have in brewing when they brew for a long time?
482, Floral and geometric patterns.,only floral and geometric,0.0008401870727539,1.6055138111114502,0.8268402218818665,0.75,0.75,What patterns are present on the mosaic at the synagogue in Eshtemoa?
