idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
318, To disrupt trade and sea communications.,to try to disrupt trade and sea communications,0.081921100616455,20.224451541900635,0.9489014148712158,0.8571428571428571,0.8571428571428571,Why were port cities targeted by the Luftwaffe?,1
319, The RAF.,RAF,0.0869057178497314,19.37649703025818,0.9159913063049316,0.6666666666666666,0.6666666666666666,Who did the Luftwaffe try to lure into battle using its bombers?,1
320, 25,Twenty-five,0.0708096027374267,19.198471069335938,0.6468125581741333,0.0,0.0,How many Nobel laureates have been affiliated with Washington University?,1
321, Randall Collins,Randall Collins,0.3247289657592773,19.16568183898925,0.9999999403953552,1.0,1.0,Who came up with the interaction ritual theory?,1
322, The limbic system.,limbic,0.0968251228332519,19.79504418373108,0.7659696340560913,0.5,0.5,"Which system in the brain determines rewards and punishments, emotional experiences, and social information?",1
323, Two beams.,two Lorenz beams,0.3114523887634277,19.39193081855774,0.763709306716919,0.8,0.8,The Knickebein was the same as the Lorenz but used how many beams?,1
324, 1941,1941,0.0773155689239502,19.38478398323059,0.9999999403953552,1.0,1.0,When was Reza Shah forced to abdicate in Iran?,1
325, Reaves Park in Norman.,Reaves Park,0.0733180046081543,20.05125999450684,0.8407865166664124,0.6666666666666666,0.6666666666666666,Where has the Medieval Fair of Norman been held since 2003?,1
326," Aircraft could engage bombers when fitted with a turret by attacking from below, offering a larger target and a better chance of not being seen by the bomber.",engage the unsuspecting German bomber from beneath,0.0795109272003173,24.964112997055054,0.6042830944061279,0.2285714285714286,0.1714285714285714,How could aircraft engage bombers when fitted with a turret?,1
327, 85.2%,85.2 percent,0.0863094329833984,19.74930191040039,0.9732726812362672,0.8,0.8,What percent of Oklahomans have graduated high school?,1
328, Spanish,Spanish,0.0799534320831298,18.994484424591064,1.0,1.0,1.0,Who taught indigenous scribes to write their languages?,1
329, 85%,80 percent,0.0800986289978027,19.3916540145874,0.8740204572677612,0.0,0.0,How much of Oklahoma's population is Christian?,0
330," A species can be listed in two ways: the United States Fish and Wildlife Service (FWS) or NOAA Fisheries (also called the National Marine Fisheries Service) can directly list a species through its candidate assessment program, or an individual or organizational petition may request that the FWS or NMFS list a species.",two ways,0.0733561515808105,31.50403118133545,0.0334814526140689,0.074074074074074,0.074074074074074,How many different ways can a species be added to the endangered list?,1
331," The Luftwaffe attempted to draw the RAF into a battle by using bombers as lures, in an attempt to deplete the RAF's fighter forces.",destroy their fighters in large numbers,0.0685069561004638,25.259005546569824,0.3437426388263702,0.1290322580645161,0.064516129032258,What was the reason to try and draw the RAF into a battle?,1
332, The Tulsa Port of Catoosa.,Tulsa Port of Catoosa,0.0828011035919189,20.30284523963928,0.9580471515655518,0.888888888888889,0.888888888888889,Which port in Oklahoma handles international cargo?,1
333," Oklahoma is located in Tornado Alley and experiences frequent severe thunderstorms, damaging thunderstorm winds, large hail, and tornadoes.","severe thunderstorms, damaging thunderstorm winds, large hail and tornadoes",0.090217113494873,24.18741178512573,0.5756303071975708,0.6666666666666666,0.6666666666666666,What types of severe weather does Oklahoma get?,1
334, Newcastle-upon-Tyne and Sunderland.,Newcastle-upon-Tyne and Sunderland,0.0729360580444336,20.457375526428223,0.9864768981933594,1.0,1.0,What were two large ports on the English east coast in the North?,1
335, Cultural heritage or traditions.,cultural heritage or traditions,0.079026460647583,19.83147668838501,0.9291817545890808,1.0,1.0,What do ethnic festivals depict?,1
336, Less than 4 inches (10 cm),over 20 inches,0.0775151252746582,20.63887548446656,0.7365548014640808,0.2222222222222222,0.2222222222222222,What is the average snowfall in Oklahoma near the Colorado border?,0
337, 19th century,19th,0.3156590461730957,19.579060554504395,0.7518644332885742,0.6666666666666666,0.6666666666666666,What century was game hunted as a trophy?,1
338, Bofors 40 mm.,Bofors 40 mm,0.0801038742065429,20.194381952285767,0.9875593185424804,1.0,1.0,What type of light gun dealt with aircraft up to 6000 ft.?,1
339," The clock's timing mechanism was coordinated with the distances of the intersecting beams from the target, so the target was directly below when the bomb release occurred.",clock's timing,0.0735995769500732,25.0693941116333,0.5437636375427246,0.1935483870967741,0.1935483870967741,What mechanism cause the bombs to be released?,1
340," Darwin saw emotions as serving a purpose for humans, aiding their survival and communication.",communication,0.074836254119873,21.99693536758423,0.2856067419052124,0.1333333333333333,0.1333333333333333,"Along with survival, what did Darwin see as the role of emotions in humans?",1
341, Regular LPGA tournaments.,LPGA,0.0699548721313476,19.807531356811523,0.616149365901947,0.5,0.5,What kind of tournaments does Cedar Ridge Country Club host?,1
342, Gut Reactions,Gut Reactions,0.0757691860198974,19.41538691520691,1.0,1.0,1.0,What book by Prinz defended the perceptual theory?,1
343, Five,five,0.0840263366699218,18.912978887557983,1.0,1.0,1.0,How many sectors make up the Kathmandu metropolitan area?,1
344," Morrison was forced to order the stoppage of the Daily Worker and The Week, the Communist newspaper and journal.",the stoppage of the Daily Worker and The Week; the Communist newspaper and journal.,0.0809690952301025,23.301368236541748,0.6885709762573242,0.8484848484848484,0.8484848484848484,What was Morrison forced to do in response to the Communist Party?,1
345," The Germans could have used night raids, which would have given their bombers greater protection under cover of darkness.",bombing at night,0.3355722427368164,23.02197289466858,0.5302848815917969,0.0909090909090909,0.0909090909090909,What strategy could the German's have used instead of day raids?,1
346, Vietnamese,Cherokee,0.0738399028778076,18.92605686187744,0.3158119022846222,0.0,0.0,Which Native American people left Tennessee for the Virginia area because of encroaching Europeans?,0
347, Microeconomics,microeconomics,0.0740063190460205,19.4035918712616,1.0,1.0,1.0,In what economic field of study does Hayek's views differ from those in macroeconomics?,1
348, Constructivist school of history.,constructivist,0.0723021030426025,20.02552485466004,0.7580844163894653,0.4,0.4,What view towards cognitive development during adolescence did Piaget take?,1
349," The Luftwaffe's bombing of British ports, particularly Liverpool, caused the most production disruption.","when city centres were devastated through the loss of administrative offices, utilities and transport.",0.0881435871124267,22.706674098968502,0.2478974163532257,0.1428571428571428,0.1428571428571428,What caused the most production disruption?,0
350, 23 fighters.,17,0.0658581256866455,19.598201751708984,0.4394845366477966,0.0,0.0,How many laws are there in the official Laws of the Game?,0
351," Cavanal Hill in Oklahoma, USA, is considered the world's tallest hill, standing at 1,999 feet (609 m).",Cavanal Hill,0.0785136222839355,24.43800473213196,0.5924662351608276,0.1904761904761905,0.1904761904761905,What is the world's tallest hill?,1
352," The Endangered Species Act (ESA) impacted other agencies not specifically mentioned in the Act by requiring them to consider the potential effects of their actions on listed species and their habitats. This includes federal agencies such as the National Environmental Policy Act (NEPA) and the National Historic Preservation Act (NHPA), as well as state and local governments, which must consult with the U.S. Fish and Wildlife Service (FWS) and the National Oceanic and Atmospheric Administration (NOAA) to ensure compliance with the ESA.","Other public agencies were encouraged, but not required, to protect species",0.0827231407165527,40.0545859336853,0.5586073398590088,0.1276595744680851,0.1276595744680851,How did the Endangered Species Act impact other agencies not specifically mentioned in the Act?,0
353," 18,892","18,892",0.3456602096557617,19.64502263069153,1.0,1.0,1.0,How many of Oklahoma's 2007 undergrads completed their degree?,1
354, Giulio Douhet and Billy Mitchell.,Giulio Douhet and Billy Mitchell,0.0721778869628906,20.40785312652588,0.992172360420227,1.0,1.0,In the 1920's and 30's to theorist thought wars could be won by air forces what were their names?,1
355," Oklahoma City's Ford Center, now known as Chesapeake Energy Arena.",Oklahoma City's Ford Center,0.0772173404693603,21.67976665496826,0.8034274578094482,0.625,0.625,Where did the temporary NBA team play in Oklahoma?,1
356," Emotional episodes are defined in contrast to emotional dispositions, which are long-term tendencies to experience certain emotions.",emotional dispositions,0.0717837810516357,23.10210108757019,0.6778252124786377,0.1999999999999999,0.1999999999999999,What are emotional episodes defined in contrast to?,1
357," The ""Class of '67""","""Class of '67""",0.3071019649505615,20.23349928855896,0.955187201499939,0.8571428571428571,0.8571428571428571,What is the nickname given to the first listing of endangered species?,1
358, Curly McClain in the Broadway and International touring productions of Oklahoma!,Curly McClain,0.0759541988372802,21.686241388320923,0.7385619878768921,0.3076923076923077,0.3076923076923077,Who did Ridge Bond play?,1
359, Ecology.,ecology,0.0738446712493896,19.22752094268799,0.9467178583145142,1.0,1.0,"Along with evolution, what area of study is ethology tied to?",1
360, A day.,a day,0.0694382190704345,19.403576135635376,0.9170476198196412,1.0,1.0,How long did the 1912 tornado outbreak last?,1
361," 10,000","10,000",0.0912897586822509,19.59258198738098,1.000000238418579,1.0,1.0,"Of the 20,000 Jehovah's Witnesses in Germany in 1933, how many were later imprisoned?",1
362, Psychology,psychology,0.0859379768371582,18.97929954528809,1.0000001192092896,1.0,1.0,"Along with sociology and behavioral sciences, what discipline informs the field of criminology?",1
363, The 103rd Meridian.,the 103rd Meridian,0.3148236274719238,20.15286922454834,0.9880519509315492,1.0,1.0,Where is the NM border of both Oklahoma and Texas supposed to line up with?,1
364," Tahlequah, Oklahoma.","Tahlequah, Oklahoma",0.0806965827941894,20.12375402450561,0.9824601411819458,1.0,1.0,Where is there a Cherokee immersion school?,1
365, They were worried about his reluctance to act quickly in response to the new crisis of night bombing.,lack of reaction to the new crisis,0.0690145492553711,22.65303921699524,0.4904284477233886,0.4,0.32,Why were civic and political leaders worried about Dowdings?,1
366," The Luftwaffe could have achieved more by exploiting Britain's weak spot, the vulnerability of its sea communications, rather than targeting industrial cities.",had the OKL exploited their enemy's weak spot,0.0720725059509277,24.41299796104431,0.3362970948219299,0.3125,0.3125,How could have more been achieved in the air offensive?,1
367, Subjective experience.,the perception of bodily changes,0.0732150077819824,19.58541703224182,0.3648712635040283,0.0,0.0,What did James believe emotion was synonymous with?,0
368, Habitat Conservation Plan (HCP),Habitat Conservation Plan,0.0858957767486572,20.208429098129272,0.8204841613769531,0.8571428571428571,0.8571428571428571,What program gives incentives to private landowners to protect species on their land?,1
369, 2007,2007,0.108022928237915,19.31941151618957,1.0000001192092896,1.0,1.0,When was 'The Grand Concourse' published?,1
370," Tulsa, Oklahoma.",Tulsa,0.0669574737548828,19.59409189224243,0.8989272117614746,0.6666666666666666,0.6666666666666666,Where is the furthest-inland oceangoing port in the US?,1
371, Anger.,anger,0.0703310966491699,19.406389236450195,0.8991041779518127,1.0,1.0,What emotion did many people feel over The Sun's coverage of Hillsborough?,1
372, Surprise.,surprise,0.0798845291137695,19.180949687957764,0.8742049336433411,1.0,1.0,"Along with anger, disgust, happiness, sadness and fear, what is one of Ekman's basic emotions?",1
373," Oklahoma City Theatre Company, Carpenter Square Theatre, Oklahoma Shakespeare in the Park, and CityRep.","Oklahoma City Theatre Company, Carpenter Square Theatre, Oklahoma Shakespeare in the Park, and CityRep",0.0832195281982421,22.76732301712036,0.9834677577018738,1.0,1.0,What major theater groups are in Oklahoma City?,1
374, The Secretary of the Treasury may provide financial assistance for the care of the harmed wildlife.,The Secretary,0.0840342044830322,22.248054265975952,0.3838368058204651,0.2222222222222222,0.2222222222222222,"Given that a violator caused wildlife harm, who may provide financial assistance for the care of the harmed wildlife?",1
375," The majority of critical habitat is on non-federal property, owned by citizens, states, local governments, tribal governments, and private organizations.","non-federal property, owned by citizens, states, local governments, tribal governments and private organizations",0.0710687637329101,24.43312263488769,0.6400327682495117,0.8,0.8,Who owns the majority of critical habitat?,1
376, Field science.,field science,0.1128411293029785,19.39986252784729,0.9287421107292176,1.0,1.0,"Along with laboratory work, what does an ethologist engage in?",1
377," 4,395","4,395",0.3075215816497803,19.652374267578125,1.0,1.0,1.0,How many professional degree college students were in Oklahoma in 2007?,1
378, Kurt Kortschal,Kurt Kortschal,0.069986343383789,19.639121770858765,1.0,1.0,1.0,Who researched the role of emotional phenotype temperaments on social connectedness?,1
379," A trial blackout was held on August 10, 1939.",a blackout,0.0748286247253418,21.55585622787476,0.4617418646812439,0.3636363636363636,0.3636363636363636,What trial took place on August 10 1939?,1
380, Uukuhuúwa,Uukuhuúwa,0.066159963607788,20.003792762756348,1.0,1.0,1.0,What is the Pawnee name for Oklahoma?,1
381, 320 mph (510 km/h),320 mph (510 km/h),0.0955524444580078,20.43180203437805,1.0,1.0,1.0,What was the max speed of a Beaufighter?,1
382, Sweating,baring teeth,0.0950922966003418,19.20436811447144,0.1480067521333694,0.0,0.0,"Along with smiling and frowning, what is an example of a facial or body movement caused by emotion?",0
383, Epinephrine.,epinephrine,0.0904555320739746,19.712002754211422,0.9748188257217408,1.0,1.0,What did Gregorio Marañón inject his patients with?,1
384, Yvonne Chouteau,Yvonne Chouteau,0.0771737098693847,20.046143293380737,1.0,1.0,1.0,What ballerina started the Oklahoma City Ballet?,1
385, 1927,1927,0.0740740299224853,19.389183521270752,1.0,1.0,1.0,The Great Mississippi occurred during what year?,1
386, regard for the civilian population.,regard for the civilian population,0.0832369327545166,19.934720993041992,0.983677089214325,1.0,1.0,Lighting targets hidden by haze had to be done without what?,1
387," All but seven of its 12,000 houses were damaged.",seven,0.082951545715332,21.4303617477417,0.3871671557426452,0.1818181818181818,0.1818181818181818,How many Monument Zones are present in the Kathmandu valley?,0
388, United States Army Air Corps,United States Army Air Corps,0.0727083683013916,19.809845209121704,1.0,1.0,1.0,What does USAAC stand for?,1
389, Mass psychological trauma from aerial attack and a resulting collapse of civil society.,intensification of submarine and air attack,0.095149278640747,21.674421548843384,0.2805454134941101,0.3157894736842105,0.1052631578947368,What did the British fear most?,0
390, Fear.,physiological,0.0664341449737548,19.19202852249145,0.2023174166679382,0.0,0.0,"Along with sensory and motor information, what information had to pass through the diencephalon before being processed?",0
391, 1940,1940,0.0754842758178711,19.393333911895752,0.9999999403953552,1.0,1.0,By what year did Japanese strategists expand their concept of the Greater East Asia Co-Prosperity Sphere?,1
392, 1.2%,1.2%,0.0825328826904296,19.79490065574646,1.0000001192092896,1.0,1.0,How much of the Bronx's population is non-Hispanic multiracial?,1
393," Dr. Gerard A. ""Jerry"" Bertrand","Dr. Gerard A. ""Jerry"" Bertrand",0.0710773468017578,20.850577116012573,1.0,1.0,1.0,Who wrote the most challenged section of the Act?,1
394, Behavioral changes.,psychological,0.0754055976867675,19.44642233848572,0.5170461535453796,0.0,0.0,"Along with physical changes, what sort of changes do emotions sometimes cause?",0
395, 5 million years,five,0.3198051452636719,19.596055269241333,0.4200896024703979,0.0,0.0,How many sectors make up the Kathmandu metropolitan area?,0
396, 77,77,0.0735249519348144,19.195743083953857,1.0,1.0,1.0,How many college textbooks in biology did the authors of the study examine?,1
397," Oxytocin, dopamine, noradrenaline, serotonin, and GABA.",pheromones,0.0733644962310791,22.41306185722351,0.3115260004997253,0.0,0.0,What chemicals may mediate emotions?,0
398, Appraisal theory of emotions.,the appraisal theory of emotions,0.0753872394561767,20.03186178207397,0.9876055717468262,0.888888888888889,0.888888888888889,What theory was developed by Arnold?,1
399, Two or three sorties per night.,two or three sorties,0.104640245437622,20.35418272018433,0.7208731174468994,0.8,0.8,How many sorties a night were crews asked to fly?,1
400, 8 years,eight years,0.0773062705993652,19.31683826446533,0.9751006364822388,0.5,0.5,How long did the Revolt of the Three Feudatories last?,1
401, 89%,89%,0.076089859008789,19.333898067474365,1.0000001192092896,1.0,1.0,What minimum percent of each Punjab district speaks Punjabi natively?,1
402, Conscious experience of an emotion.,a conscious experience of an emotion,0.0761969089508056,20.018819570541385,0.9673226475715636,0.9090909090909092,0.9090909090909092,"Along with the physiological response, what did Cannon believe was triggered by an emotional event?",1
403, To avoid damaging civilian morale.,damage civilian morale,0.3193080425262451,19.95261716842652,0.6524701118469238,0.7499999999999999,0.7499999999999999,Why did the government  and civil service not want to relocate during the war?,1
404, 1 million.,one million,0.0827734470367431,19.50576686859131,0.9197814464569092,0.5,0.5,How many members did the WVS have at the end of 1941?,1
405, 2004,2004,0.0700838565826416,19.39085626602173,1.0,1.0,1.0,When did India and Pakistan begin serious peace talks?,1
406, Four,four,0.0818467140197753,18.99463486671448,1.0,1.0,1.0,In how many directions does the Buddha of Swayambhu look?,1
407, Robert C. Solomon,Robert C. Solomon,0.0698635578155517,19.63333010673523,1.0,1.0,1.0,"Who wrote The Passions, Emotions and the Meaning of Life?",1
408, The Ozark and Ouachita Mountains.,The Ozark and Ouachita Mountains,0.0732836723327636,20.642587423324585,0.9806225299835204,1.0,1.0,What mountains are in Oklahoma's eastern third?,1
409," 5,386 received a master's degree.","5,386",0.0673604011535644,20.82888150215149,0.5915813446044922,0.4444444444444445,0.4444444444444445,How many of Oklahoma's 2007 grad students completed their degree?,1
410, The Gulf of Mexico.,Gulf of Mexico,0.0894224643707275,19.79151296615601,0.9546592831611632,0.8571428571428571,0.8571428571428571,Where does the Mississippi discharge?,1
411," 202,690","202,690",0.0795114040374755,19.619696617126465,1.0,1.0,1.0,How many people read the Sunday issue of The Oklahoman?,1
412, Paul D. MacLean,Paul D. MacLean,0.085839033126831,19.79726004600525,1.0,1.0,1.0,Who argued that emotional responses compete with instinct and reason?,1
413, Aerial interdiction of British imports by sea.,aerial interdiction of British imports by sea,0.0762062072753906,21.04138565063477,0.9909112453460692,1.0,1.0,What was a top priority of Directive 23?,1
414," 2,977,187","2,977,187",0.0960111618041992,20.055181980133057,1.0,1.0,1.0,"How many Oklahomans speak only English at home, as of 2000?",1
415, Five votes.,Five,0.3158230781555176,19.406575918197632,0.567871630191803,0.6666666666666666,0.6666666666666666,How many significant climate regions exist in Nepal?,0
416, The 1990s.,1990s,0.0848333835601806,20.015403985977173,0.9253845810890198,0.6666666666666666,0.6666666666666666,When did NYC begin splitting up the large Bronx high schools?,1
417," General Pile, the Commander-in-Chief of Anti-Aircraft Command.",General Pile,0.082432746887207,21.87146782875061,0.6766679883003235,0.3333333333333333,0.3333333333333333,Who reorganised London's defences?,1
418, The Flint Hills stretch into north-central Oklahoma.,north-central,0.0668544769287109,20.633941650390625,0.3833843171596527,0.4,0.4,Where in Kathmandu is Narayanhity Palace Museum located?,0
419, Section 4 of the Endangered Species Act establishes critical habitat regulations.,Section 4,0.3064954280853271,21.69019651412964,0.5049453973770142,0.3076923076923077,0.3076923076923077,What section of the Endangered Species Act establishes critical habitat regulations?,1
420," The Blitz, The Home Front and British War Broadcasting.","The Blitz, The Home Front and British War Broadcasting",0.0784192085266113,21.102195739746094,0.9788888692855836,1.0,1.0,What are the audiobooks with wartime recordings?,1
421, 2,two,0.0806105136871337,19.11410522460937,0.8183472156524658,0.0,0.0,How many types are Nepali works of art typically divided into?,1
422," The Endangered Species Committee, an ad hoc panel composed of members from the executive branch and at least one appointee from the state where the project is to occur, holds final say on whether the project may proceed.",the Endangered Species Committee,0.0761265754699707,27.656241178512573,0.7856926321983337,0.1904761904761905,0.1904761904761905,"If a species may be harmed, who holds final say on whether the project may proceed?",1
423, Dowding.,Dowding,0.0821287631988525,19.41956686973572,0.9638164043426514,1.0,1.0,Who relied on night fighters?,1
424, At the moment of its occurrence.,at the moment of its occurrence,0.0846800804138183,20.2177951335907,0.8911724090576172,1.0,1.0,At what point does psychological construction theory believe the components of an emotion are put together?,1
425, Route 66.,Route 66,0.3149540424346924,19.49891948699951,0.9694929122924804,1.0,1.0,Oklahoma has the longest drivable stretch of what famous highway?,1
426, Great trepidation.,great trepidation,0.0725390911102294,19.85410976409912,0.9707251787185668,1.0,1.0,People over the age of 35 reacted to the bombings with what?,1
427, Emotional energy,Emotional energy,0.0755608081817627,19.169999599456787,1.0,1.0,1.0,What is the term for a feeling of confidence to take action?,1
428, 369,369,0.0750505924224853,19.217406034469604,1.000000238418579,1.0,1.0,How many bombers hit Birmingham?,1
429, The Endangered Species Act (ESA) is the federal program used to list a species.,candidate assessment program,0.3203094005584717,22.487078189849854,0.2822774946689605,0.1176470588235294,0.1176470588235294,What federal program is used to list a species?,0
430," July 22, 1940.",the night of 22/23 July 1940,0.0747389793395996,20.367732524871823,0.8513389229774475,0.6,0.4,On what day did airborne radar help intercept and destroy enemy aircraft for the first time?,0
431, Approximately one million people.,roughly one million,0.0701847076416015,19.780175924301147,0.786446213722229,0.5714285714285715,0.5714285714285715,How many people attend the State Fair of Oklahoma each year?,1
432, If the primary targets could not be attacked due to weather conditions.,if the primary ones could not be attacked because of weather conditions,0.0761363506317138,21.33905792236328,0.844934344291687,0.75,0.75,When would other targets be considered available?,1
433, Adolf Hitler,Göring,0.0784633159637451,19.20711350440979,0.1442299783229828,0.0,0.0,Who thought the Luftwaffe could win?,0
434, Langston University is Oklahoma's only Historically Black College or University (HBCU).,Langston University,0.0944757461547851,22.4946813583374,0.6337672472000122,0.2857142857142857,0.2857142857142857,What is Oklahoma's only HBCU?,1
435, The autonomic nervous system.,the autonomic nervous system,0.3223652839660644,19.95649290084839,0.9888190031051636,1.0,1.0,What did James believe a stimulus act upon to produce emotion?,1
436, 1938.,early 1938,0.0724654197692871,19.52023816108704,0.8765219449996948,0.6666666666666666,0.6666666666666666,What year did the OKL become aware that Britain would be a possible target?,1
437, 83 °F (28 °C),83 °F,0.0780625343322753,20.53878140449524,0.899360179901123,0.6666666666666666,0.6666666666666666,What is Oklahoma's record high temperature for Nov 11?,1
438," 8,326","8,326 rounds",0.0849888324737548,19.62319016456604,0.5774054527282715,0.8,0.8,How many rounds of anti-defense were fired?,1
439," The situated perspective on emotion views emotion as the product of an organism investigating its environment, and observing the responses of other organisms.",external,0.0691452026367187,23.85087847709656,0.2110243141651153,0.0,0.0,What type of spying did Nasser want to concentrate on?,0
440, 1878,1878,0.0746016502380371,19.409082412719727,1.0,1.0,1.0,When did Jefferson's letter enter American jurisprudence?,1
441," Fake breeding loans can be used to sell wildlife by allowing dealers to ""donate"" listed species to anyone, and in return, receive a reciprocal monetary ""donation"" from the receiving party, effectively circumventing the Endangered Species Act's prohibition on interstate and foreign transactions for listed species.","in return they can legally receive a reciprocal monetary ""donation"" from the receiving party.",0.082766056060791,30.5466742515564,0.4139226973056793,0.4,0.3666666666666666,How can fake breeding loans be used to sell wildlife?,1
442, Credit for the defense of British air space and the failure of the Luftwaffe to achieve air superiority.,defence of British air space,0.0810985565185546,23.15593409538269,0.6707381010055542,0.3478260869565218,0.3478260869565218,What credit did Dowding receive?,1
443, The central portion of the state.,central,0.0666911602020263,20.277512788772583,0.5870985984802246,0.2857142857142857,0.2857142857142857,What part of Oklahoma has oak savannahs?,1
444, The Luftwaffe flew inland missions only on moonlit nights.,only on moonlit nights,0.0677852630615234,21.48260259628296,0.5310275554656982,0.6153846153846153,0.6153846153846153,When did the Luftwaffe fly inland missions?,1
445," The raid had little strategic effect, as the Luftwaffe failed to achieve air superiority, and the British production and war economy continued to operate and expand.",a brief 20 percent dip in aircraft production,0.0800623893737793,25.067140102386475,0.2855551242828369,0.0588235294117647,0.0588235294117647,What effect did the raid have strategically? ,0
446," Due to the intense and prolonged bombing of London during the Blitz, many Londoners were forced to sleep in shelters to avoid the risk of injury or death from falling bombs.",attacks by night,0.0961241722106933,25.733643293380737,0.3627744913101196,0.0,0.0,Why were Londoners forced to sleep in shelters?,1
447, 2002,2002,0.0742130279541015,19.36525130271912,1.0,1.0,1.0,When did Sheptycki write about police cooperation?,1
448, Six,six,0.0724344253540039,18.928614139556885,1.0000001192092896,1.0,1.0,How many periods of geology are within the Paleozoic era?,1
449," The Luftwaffe's shift from precision bombing to area attacks was indicated by the increased use of incendiaries, which were inherently inaccurate, and the targeting of civilian property close to industrial sites.",tactical methods and weapons dropped,0.0756146907806396,26.672098875045776,0.3308114111423492,0.054054054054054,0.054054054054054,How was it known that precision bombing was changed to area attacks?,1
450, Basil Liddell-Hart,Basil Liddell-Hart,0.0833046436309814,20.00487780570984,0.9999999403953552,1.0,1.0,"Who was the military theorist in 1939 who said 250,000 deaths and injury could occur in the first week of war in Britian?",1
451, Palila v. Hawaii Department of Land and Natural Resources.,Palila v. Hawaii Department of Land and Natural Resources,0.0670793056488037,21.23705792427063,0.9857773780822754,1.0,1.0,What 1981 court decision added to the power of HCPs and ITPs for conservation?,1
452, 5,five,0.0730175971984863,19.181005001068115,0.9229784607887268,0.0,0.0,How many sectors make up the Kathmandu metropolitan area?,1
453, South-central and southeastern Oklahoma.,south-central and southeastern,0.0906922817230224,20.030946254730225,0.7428281307220459,0.888888888888889,0.888888888888889,What parts of Oklahoma rarely see below-zero temperatures?,1
454, The British believed the Germans would also have trouble flying at night.,suffer the same problems,0.074336290359497,21.449981451034542,0.1239482536911964,0.125,0.125,"RAF bombers had trouble flying at night, so the British believe the Germans would do what?",1
455, The New Orleans Hornets temporarily relocated to Oklahoma City.,New Orleans Hornets,0.0819082260131836,20.743061780929565,0.6999566555023193,0.5,0.5,Which NBA team temporarily relocated to Oklahoma?,1
456," Norman, Oklahoma.",Norman,0.066465139389038,19.5227644443512,0.6702591776847839,0.6666666666666666,0.6666666666666666,Where was Oklahoma's first medieval fair?,1
457," The name Oklahoma comes from the Choctaw phrase ""okla humma"", which means ""red people"".",Choctaw,0.0772931575775146,23.19561696052552,0.2202709466218948,0.1333333333333333,0.1333333333333333,"Which Native American nation's emigration was first associated with the term ""Trail of Tears?""",0
458," ""Satan"" bombs","""Satan""",0.0826196670532226,19.822975158691406,0.7380398511886597,0.6666666666666666,0.6666666666666666,What was the nickname of bombs used in streets and residential areas?,1
459, Glass sculptures.,glass sculptures,0.3152632713317871,19.42803955078125,0.9846972227096558,1.0,1.0,What kind of art did Dale Chinuly make?,1
460, The Sooner State,The Sooner State,0.0667202472686767,19.636473894119263,1.0,1.0,1.0,What is Oklahoma's nickname?,1
461, The Blitz,Battle of Britain Day,0.0778799057006836,19.17616605758667,0.3118817210197449,0.0,0.0,What was this air battle called?,0
462, Core affect.,arousal,0.0698561668395996,19.42473578453064,0.5298837423324585,0.0,0.0,What is the term for the feeling of energy or enervation created by an emotional experience?,0
463," Dummy airfields in Britain, and fires in adjacent targets.","Birmingham, Coventry and Liverpool",0.1128058433532714,21.171708583831787,0.3529739379882812,0.1538461538461538,0.1538461538461538,What locations suffered strong diversionary tactics?,0
464, 92.6%,92.6%,0.0759062767028808,19.80165886878968,0.9999998807907104,1.0,1.0,"What percent of Oklahomans speak only English at home, as of 2000?",1
465," No, Safe Harbor agreements and ITPs are not mutually exclusive.","A landowner can have either a ""Safe Harbor"" agreement or an Incidental Take Permit, or both.",0.0828499794006347,21.67691731452942,0.5516455173492432,0.2307692307692307,0.2307692307692307,Are Safe Harbor agreements and ITPs mutually exclusive?,1
466," 150,000","150,000 a night",0.0696315765380859,19.665207624435425,0.6989615559577942,0.6666666666666666,0.6666666666666666,In 1940 how many people were sleeping in the Underground stations?,1
467, Peggy Thoits,Peggy Thoits,0.0782911777496337,19.63675308227539,1.0000001192092896,1.0,1.0,Who discussed emotions in the context of expressive body actions and cultural labels?,1
468," The primary goal of the German air doctrine was to destroy the enemy's industrial base and war economy, with the aim of breaking their will to resist.",target civilian morale,0.0723199844360351,24.96533513069153,0.3337108790874481,0.0,0.0,What was the primary goal of the German air doctrine?,0
469, Control of more Luftwaffe units.,control of more Luftwaffe units,0.3405213356018066,20.31466245651245,0.948573887348175,1.0,1.0,What did Goring believe the Kriegsmarine would gain with further support?,1
470, Emilé Durkheim,Emilé Durkheim,0.1007585525512695,19.73032808303833,1.0,1.0,1.0,Who discussed the idea of a collective effervescence?,1
471," The primary consideration for determining if projects may be carried out in areas with endangered species is whether the project will harm the species, and if so, how the harm can be minimized.","whether a listed species will be harmed by the action and, if so, how the harm can be minimized",0.0792224407196044,26.045578956604004,0.587009847164154,0.5769230769230769,0.5,What is the primary consideration for determining if projects may be carried out in areas with endangered species?,1
472, 1940,1940,0.0760221481323242,19.328102588653564,0.9999999403953552,1.0,1.0,By what year did Japanese strategists expand their concept of the Greater East Asia Co-Prosperity Sphere?,1
473, Fifth.,fifth,0.0776567459106445,19.196065425872803,0.9419073462486268,1.0,1.0,Where is Paris ranked in the EU by largest municipality?,1
